id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
3246,I’m The King,['我为王'],chinese,['枪手1号'],"['action', 'fantasy', 'martial arts']","['betrayal', 'male protagonist', 'transmigration']",,False,qidian,,True,1530 chapters,False,v1c1,837.0,2000,2000,4796,334,3763,4814,4.1,22,,,
8010,Building an Oil Baron Country ~ Unparalleled in Another World with Oil Money,['石油王の国作り～オイルマネーで異世界無双'],japanese,"['miki nazuna', '三木なずな']","['action', 'adventure', 'comedy', 'romance']","['firearms', 'kingdom building', 'kingdoms', 'male protagonist', 'r-15', 'technological gap', 'wars']",2016,False,syosetu,,False,16 chapters,False,c2,655.0,2000,2000,3734,675,2217,3685,3.5,34,,"['1381', '4728', '6845']",
367,Child of Light,"['Guang Zhi Zi', 'Son of Light', '光之子']",chinese,"['tang jia san shao', '唐家三少']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'harem']","['academy', 'adapted to manhua', 'artifacts', 'beast companions', 'caring protagonist', 'demons', 'dragons', 'elemental magic', 'elves', 'enemies become allies', 'fantasy world', 'fast cultivation', 'genius protagonist', 'godly powers', 'gods', 'knights', 'lazy protagonist', 'limited lifespan', 'male protagonist', 'monsters', 'mythical beasts', 'naive protagonist', 'politics', 'polygamy', 'possession', 'romantic subplot', 'spatial manipulation', 'sword and magic', 'weak to strong']",2004,True,qidian,wuxiaworld,True,356 chapters,,v12c31,2000.0,2311,2492,1148,5148,1071,581,3.0,523,"['130', '133', '136', '376', '646', '849', '1149', '4559', '5205', '27252']","['9421', '133', '179', '465', '3967', '4745']","[7396, 6769, 4633, 2222]"
4738,Heavenly Calamity,"['Tian Zai', 'Tianzai', '天灾']",chinese,"['half-drunk wanderer', 'tipsy wanderer', '半醉游子']","['action', 'adventure', 'fantasy', 'horror', 'martial arts', 'romance', 'sci-fi', 'supernatural', 'tragedy', 'wuxia']","['apocalypse', 'beautiful female lead', 'cunning protagonist', 'demons', 'determined protagonist', 'game elements', 'handsome male lead', 'level system', 'male protagonist', 'monsters', 'ruthless protagonist', 'second chance', 'skill books', 'strength-based social hierarchy', 'survival game', 'transported to another world', 'wars']",,False,qidian,,True,8 volumes,False,v1c27,99.3,4298,2000,3241,1236,2041,2694,3.7,126,,"['9692', '465', '8104']",[4633]
7651,The Throne Under the Starry Sky,"['The Throne of Stars', '星空王座']",chinese,"['zhuxie duowen', '朱邪多闻']","['action', 'adventure', 'fantasy', 'martial arts', 'sci-fi']","['astrologers', 'multiple protagonists', 'outer space', 'parallel worlds', 'romantic subplot', 'transported to another world', 'wars']",2012,False,17k,,True,788 chapters,False,c17,89.1,2000,2000,4739,248,5289,5242,2.6,40,,,
6228,Global Evolution,['全球进化'],chinese,"['dog bite', '咬狗']","['action', 'adventure', 'fantasy', 'mature', 'mystery', 'sci-fi']","['apocalypse', 'betrayal', 'evolution', 'male protagonist', 'modern day', 'mutated creatures', 'romantic subplot', 'special abilities', 'strength-based social hierarchy', 'survival', 'time skip']",2013,True,qidian,webnovel,True,437 chapters,False,c60,42.1,2000,4025,908,3448,2340,1020,4.0,268,['26656'],"['165', '465', '370', '5203', '5946', '11367']",[3973]
5291,I Awoke to Find I Was the Girl Swordsman That Protects My Cousin,"['Mezameru to Itoko wo Mamoru Bishoujo Kenshi ni Natteita', '目覚めると従姉妹を護る美少女剣士になっていた']",japanese,"['karino kei', '狩野景']","['action', 'adult', 'comedy', 'ecchi', 'gender bender', 'martial arts', 'mature', 'school life', 'smut']","['adapted to manga', 'adapted to visual novel', 'childhood friends', 'c*nnilingus', 'cousins', 'exhibitionism', 'female protagonist', 'f*llatio', 'futanari', 'h*ndjob', 'male to female', 'masturbation', 'modern day', 'paizuri', 'r-18', 'r*pe', 'sword wielder', 'tentacles', 'threesome']",,False,kill time communication,,True,3 volumes,False,v1 afterword,137.4,2000,2541,3020,1723,2197,2150,3.5,93,,['5505'],
7304,Simulcasting Love,['同声传爱'],chinese,"['shui fu shen qing', '谁赋深情']","['josei', 'romance', 'slice of life']","['disabilities', 'modern day']",2009,False,jjwxc,,True,5 chapters,,c5,6.2,2600,2000,4070,573,4817,3981,3.6,39,,"['4428', '2233', '971', '5318', '2378', '6450']","[7816, 157]"
837,Tempered Immortal,['百炼成仙'],chinese,['magical rain'],"['action', 'adventure', 'fantasy', 'harem', 'martial arts', 'xianxia']","['alchemy', 'artifact crafting', 'artifacts', 'cautious protagonist', 'clever protagonist', 'cultivation', 'hard-working protagonist', 'hiding true abilities', 'loner protagonist', 'low-key protagonist', 'lucky protagonist', 'male protagonist', 'pill based cultivation', 'pill concocting', 'ruthless protagonist', 'special abilities', 'underestimated protagonist', 'weak to strong']",2009,False,qidian,,True,4220 chapters,False,c66,104.9,2000,4692,3288,1376,2367,2529,4.0,122,,"['2765', '180']","[7562, 4956, 252]"
6728,Tokyo Ikai no Barista,['東京異界のバリスタ'],japanese,['fuminori teshima'],['fantasy'],['male protagonist'],2015,False,softbank creative,,False,2 volumes,False,v1c2,129.2,4298,2000,6186,328,5793,4840,4.2,10,,,
7948,Emperor Royal Highness Enchanting,"['Goddess Against the Heavens: Your Majesty the Emperor is Too Enchanting', '逆天神女：帝君殿下太妖娆']",chinese,"['one wooden boat', '木一舟']","['adventure', 'fantasy', 'mystery', 'romance', 'xuanhuan']","['aristocracy', 'betrayal', 'black belly', 'female protagonist', 'magic', 'reincarnated in another world']",2014,False,yunqi,,False,144 chapters,False,c3,439.0,2000,3362,3975,674,4146,3687,3.0,32,,,[5263]
7804,Eternal Log,['エターナル・ログ'],japanese,['コイコイ'],"['action', 'comedy', 'fantasy', 'romance', 'shounen']","['male protagonist', 'protagonist strong from the start']",2015,,syosetu,,True,471 chapters,False,c15,88.7,2000,2000,3601,502,2301,4167,3.7,31,,,
5542,"The Strongest Level 0 Aikido Practitioner, Now, Here I Come to a Different World!","['Level 0 Aikido', 'Level 0 de Saikyou no Aikidoka, Iza, Isekai e Mairu!', 'レベル0で最強の合気道家、いざ、異世界へ参る！', 'レベル０合気道']",japanese,['sorachi daidai'],"['action', 'adventure', 'comedy', 'drama', 'fantasy', 'martial arts', 'shounen', 'slice of life', 'supernatural']","['magic', 'male protagonist', 'protagonist strong from the start', 'r-15', 'transported to another world']",2015,False,syosetu,,False,541 chapters,False,c4,248.7,2000,2000,3645,1358,1479,2552,3.4,54,,,
8512,A Game To Make Him Fall,"['Kare wo Kanrakusareru Game', '彼を陥落させるゲーム']",japanese,['hiroro'],"['drama', 'romance', 'slice of life']","['arranged marriage', 'female protagonist', 'heartwarming', 'oneshot', 'playful protagonist']",2016,False,syosetu,,True,,,oneshot,2000.0,1099,971,1464,4109,6619,817,4.8,593,['8511'],"['8511', '6747', '5412', '1643', '2233', '18166']","[9067, 8747, 8733, 8441, 7936]"
7954,Qualia the Purple,"['Murasakiiro no Qualia', '紫色のクオリア', '紫色的Qualia']",japanese,['ueo hisamitsu'],"['drama', 'mystery', 'psychological', 'school life', 'sci-fi', 'shoujo ai']","['adapted to manga', 'androids', 'child abuse', 'crime', 'murders', 'obsessive love', 'parallel worlds', 'philosophical', 'revenge', 'special abilities', 'thriller', 'time travel']",2009,,,,True,1 volumes,,v1 (end),2000.0,2000,2000,4461,439,5376,4387,4.3,35,,,
2788,Sword and Wizards,"['Sword & Wizards. The Emperor of Sword & Seven Lady Knights', 'Swords & Wizards Haken no Koutei to Nanaboshi no Himegishi', 'ソード&ウィザーズ 覇剣の皇帝と七星の姫騎士']",japanese,"['yusura kankitsu', '柑橘 ゆすら']","['action', 'ecchi', 'harem', 'mecha', 'sci-fi', 'seinen']","['male protagonist', 'nudity', 'sword and magic', 'wizards']",2015,False,hobby japan,,False,4 volumes,False,v1c1,847.0,4298,2000,5242,751,4234,3494,3.5,32,,,
8511,The Probability I Can Kill My Wife Without Being Found Out,"['Tsuma wo Koroshite mo Barenai Kakuritsu', '妻を殺してもバレない確率']",japanese,"['hiro sakurakawa', 'hiroro']","['drama', 'romance', 'slice of life']","['apathetic protagonist', 'arranged marriage', 'awkward protagonist', 'glasses-wearing protagonist', 'heartwarming', 'male protagonist', 'oneshot']",2016,False,syosetu,,True,,,oneshot,2000.0,1831,1889,1555,3744,6618,921,4.8,542,['8512'],"['8512', '2233', '2370', '6520']","[8441, 7936, 7836, 7785, 7694]"
1929,The Villainous Lady Aims to Overthrow the Heroine,['悪役令嬢は、打倒ヒロインを目指す'],japanese,['aska'],"['comedy', 'fantasy', 'romance', 'school life', 'shoujo', 'slice of life']","['academy', 'age progression', 'arranged marriage', 'determined protagonist', 'devoted love interests', 'engagement', 'female protagonist', 'friendship', 'hard-working protagonist', 'honest protagonist', 'hot-blooded protagonist', 'kind love interests', 'lack of common sense', 'love triangles', 'nobles', 'otome game', 'reincarnated in a game world', 'short story', 'stubborn protagonist', 'villainess noble girls', 'wealthy characters']",2014,False,syosetu,,True,4 chapters,,short story part4,106.5,2512,2436,2189,3088,6619,1194,4.5,230,['8584'],"['9991', '5570', '176', '635', '8122', '4354']","[9009, 8589, 6293, 5467, 3446]"
586,Dawnbringer: The Story of the Machine God,"['Dawn Bringer', 'Kishinjeongi Dawnbringer', '神機傳記 던브링어', '기신전기 던브링어']",korean,['hong jung-hoon'],"['action', 'adventure', 'comedy', 'ecchi', 'harem', 'mecha', 'sci-fi', 'seinen']","['aliens', 'cryostasis', 'male protagonist', 'military', 'outer space', 'protagonist strong from the start', 'romantic subplot', 'wars']",2012,False,youngsang note,,False,10 volumes,False,v3c1,158.7,2000,3036,3844,1384,2327,2510,3.5,68,,['20312'],"[6493, 3973]"
1696,The Country of the Fallen Dragon King and the Perishing Witches,"['Ochitekita Naga to Horobiyuku Majo no Kuni', 'Ochitekita Ryuuou to Horobiyuku Majo no Kuni', '穿越龙王与步向灭亡的魔女之国', '落ちてきた龍王と滅びゆく魔女の国']",japanese,['maisaka kou'],"['action', 'adventure', 'ecchi', 'fantasy', 'harem', 'martial arts', 'romance', 'seinen', 'supernatural', 'tragedy']","['adapted to manga', 'clever protagonist', 'magic', 'male protagonist', 'management', 'perverted protagonist', 'samurai', 'witches']",2012,False,media factory,,True,12 volumes,False,v4c5,99.9,2000,3485,3173,2505,2070,1528,4.2,124,,"['6692', '2791', '8394', '4370', '1757', '157']",
7368,"Sluggish Symbol, Inane Illusion",['緩慢な表象と虚ろな幻想'],japanese,"['yuki fujimura', '藤村由紀)']",['drama'],"['books', 'short story', 'writers']",2015,False,syosetu,,True,10 chapters,,c10,3.9,2000,2000,4790,283,5245,5054,3.9,29,,,[354]
7882,Tombstone And The Wolf,"['Bohi to Ookami', '墓碑と狼']",japanese,"['lamp', 'ランプ']","['fantasy', 'tragedy']","['beasts', 'folklore', 'oneshot']",2012,,syosetu,,False,1 chapters,,oneshot,2000.0,2000,2000,5369,183,2793,5635,3.6,17,,,[1580]
4890,It is a Straight Road,['那就是直路'],chinese,['yu qing'],"['drama', 'mystery', 'romance']","['ancient china', 'aristocracy', 'beautiful female lead', 'clever protagonist', 'cold protagonist', 'dense protagonist', 'female protagonist', 'handsome male lead', 'love interest falls in love first', 'misunderstandings']",,False,萬達盛 / wondersun666,,True,,,v1c1 part24,8.9,2000,2000,3625,653,5008,3754,3.7,54,,"['6807', '3628', '2239']",
4349,With Han Geng @ Midnight,"['Ye Ban San Geng', '夜伴三庚']",chinese,['han geng'],['drama'],"['acting', 'dancers']",2015,False,北京联合出版公司,,True,10 chapters,False,c9.22,177.1,2000,2000,6013,89,5884,6278,2.2,9,,,
6098,Lolibaba -Enjoying the Daily Life of a Mercenary From the Age of Six-,"['Lolibaba´s Robot -Enjoying the daily life of a mercenary from the age of six-', 'ロリババアロボ ー ６歳からの楽しい傭兵生活 ー']",japanese,"['purple flame', 'shien', '紫炎']","['action', 'adventure', 'fantasy', 'mecha', 'seinen']","['abandoned children', 'child protagonist', 'depictions of cruelty', 'female protagonist', 'kingdom building', 'loli', 'mercenaries', 'r-15', 'reincarnation', 'ruthless protagonist', 'sharp-tongued characters', 'slaves', 'wars']",,,syosetu,,False,330 chapters,False,c32,90.6,3164,3487,2101,1962,1399,1920,3.9,94,,"['4825', '4484', '5107']",
7832,Purple Eyes,,indonesian,['prisca primasari'],"['drama', 'josei', 'mystery', 'romance', 'supernatural', 'tragedy']","['beautiful female lead', 'devoted love interests', 'female protagonist', 'handsome male lead']",2016,,,,True,23 chapters,False,c5,221.5,2000,2000,5189,157,5454,5826,3.0,24,,,
15115,Tsurugi no Hime to Aldebaran,"['Sword Princess and God', '聖剣の姫と神盟騎士団']",japanese,"['sugihara tomonori', '杉原\u3000智則']","['action', 'adventure', 'fantasy']","['demons', 'fantasy world', 'magic', 'male protagonist', 'mercenaries']",2013,,kadokawa shoten,,True,6 volumes,False,v6 illustrations,414.5,2722,3006,6249,180,6617,5663,3.2,5,,,
7515,Sky Traversing Sword Master,['通天剑主'],chinese,"['jianyou taixu', '剑游太虚']","['action', 'fantasy', 'martial arts', 'xuanhuan']","['betrayal', 'calm protagonist', 'cultivation', 'destiny', 'hard-working protagonist', 'male protagonist', 'misunderstandings', 'sword wielder', 'unique cultivation technique', 'weak to strong']",2015,,qidian,,True,361 chapters,False,c6,225.3,2000,2000,4347,441,2916,4375,4.0,29,,,
744,Kore wa Zombie desu ka?,"['Is this a Zombie?', 'これはゾンビですか?']",japanese,['kimura shinichi'],"['action', 'comedy', 'ecchi', 'fantasy', 'harem', 'mystery', 'school life', 'seinen', 'slice of life', 'supernatural']","['adapted to anime', 'adapted to manga', 'cross-dressing', 'death', 'demons', 'humanoid protagonist', 'loli', 'magic', 'magical girls', 'male protagonist', 'modern day', 'monsters', 'necromancer', 'nudity', 'overpowered protagonist', 'protagonist strong from the start', 'serial killers', 'sister complex', 'tsundere', 'unlucky protagonist', 'vampires', 'yandere', 'zombies']",2009,False,fujimi shobo,,True,19 volumes,False,v8c2,113.5,2000,2000,4072,1281,3761,2637,4.4,59,,,[211]
7828,The Wizard of Arcenia,['아르 세 니아 의 마법사'],korean,"['park song ho', '박성호']","['action', 'adventure', 'comedy', 'fantasy']","['adapted to manga', 'dragons', 'magic', 'male protagonist', 'summoned hero']",2014,,naver,,False,215 chapters,False,c1 part3,442.7,2000,2000,4848,351,1464,4744,3.6,16,,"['20312', '1069']",
7709,Almighty Athlete,['全能运动员'],chinese,"['victory general', '过关斩将']","['action', 'comedy', 'school life', 'sports']","['beautiful female lead', 'game elements', 'handsome male lead', 'male protagonist', 'modern day', 'romantic subplot', 'system administrator', 'time travel', 'weak to strong']",2015,False,qidian,,True,969 chapters,False,v1c14,95.9,4298,2000,3118,491,2950,4202,3.4,65,,"['7077', '6201', '4351', '13279']",
7629,Can Someone Please Go After My Sister!?!?!,['求求谁来追走我妹妹'],chinese,['雨山凉声'],"['comedy', 'romance', 'slice of life']","['male protagonist', 'younger sisters']",,,sfacg,,False,46 chapters,False,c3,335.5,4298,4001,4182,693,2288,3641,3.2,45,,['4509'],
7756,A Letter to Home,,chinese,['小僧'],['horror'],['ghosts'],,,,,,,False,c2,667.0,2000,2000,5885,56,6617,6447,2.0,6,,,
4779,Asuka of the Scarlet Sky,"['Akaten no Asuka ~ Onna Yuusha wa In Kanni Otsu~', 'Asuka of the Scarlet Sky ~ The Female Hero who Degraded to a Licentious and Wicked Person~', '緋天のアスカ ～ 女勇者は淫姦に堕つ ～']",japanese,"['amana', 'amana kouta', 'アマナ', '天那光汰']","['action', 'adult', 'adventure', 'ecchi', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['an*l', 'aristocracy', 'artifact crafting', 'blackmail', 'cheats', 'demons', 'fantasy world', 'first-time intercourse', 'f*llatio', 'heroes', 'kingdoms', 'knights', 'maids', 'male protagonist', 'monsters', 'perverted protagonist', 'polygamy', 'protagonist strong from the start', 'r-18', 'special abilities', 'strong love interests', 'threesome', 'toys', 'transported to another world', 'tsundere']",2015,,frontier works,,False,94 chapters,False,c77,96.9,2810,2360,1364,9003,681,181,3.8,331,,"['8122', '277', '615', '672', '759', '2582']","[8199, 8089, 4555, 1718, 1486]"
6248,Harem Sister,['ハーレムシスター'],japanese,"['takeuchi ken', '竹内けん']","['adult', 'harem', 'mature']","['an*l', 'c*nnilingus', 'european ambience', 'male protagonist', 'older love interests', 'orgy', 'r-18', 'toys']",2007,False,kill time communication,,True,2 volumes,False,v1c6,207.4,2000,4657,3747,1465,2138,2423,3.7,60,"['2757', '3591', '8078', '16777', '19599', '23283', '25527']","['2757', '8078', '3591', '17652']","[1485, 1076, 555]"
